home_elo,away_elo,elo_diff,home_avg_overall,home_max_overall,home_avg_attack,home_avg_defense,home_avg_pace,home_avg_shooting,home_avg_passing,away_avg_overall,away_max_overall,away_avg_attack,away_avg_defense,away_avg_pace,away_avg_shooting,away_avg_passing,overall_diff,attack_diff,defense_diff,home_form_scored,home_form_conceded,home_form_win_rate,away_form_scored,away_form_conceded,away_form_win_rate,is_neutral,is_world_cup,is_continental,home_goals,away_goals,_home_team,_away_team,_date,_tournament,home_trophy_bonus,away_trophy_bonus
1931.887041,1600.639272,331.2477691,82.64285714,91,83.83333333,82.0,69.4,75.6,78.2,70.5,77,72.0,68.5,71.76923077,61.38461538,62.15384615,12.14285714,11.83333333,13.5,1.0,0.4,0.4,1.6,1.8,0.4,1,0,0,3,1,Belgium,Israel,06-09-2024,European Nations League A,0.0,0.0
1990.967391,1911.056948,79.9104435,86.14285714,91,87.5,85.33333333,84.92307692,73.07692308,77.0,84.35714286,87,84.25,84.22222222,75.5,65.33333333,73.0,1.785714286,3.25,1.111111111,0.6,0.6,0.2,0.8,1.0,0.4,0,0,0,1,3,France,Italy,06-09-2024,European Nations League A,0.6,0.0
1736.893132,1796.053929,-59.16079637,74.35714286,77,75.0,74.11111111,68.5,56.75,66.75,78.35714286,85,78.66666667,77.88888889,73.58333333,63.41666667,70.75,-4.0,-3.666666667,-3.777777778,1.0,1.2,0.2,1.6,1.6,0.6,0,0,0,0,0,Wales,Turkey,06-09-2024,European Nations League B,0.0,0.0
1492.038791,1751.074389,-259.0355981,67.5,70,67.5,67.5,76.5,62.0,65.0,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,-10.28571429,-13.9,-8.375,1.2,2.4,0.2,1.8,1.8,0.2,0,0,0,0,0,Kazakhstan,Norway,06-09-2024,European Nations League B,0.0,0.0
1355.29105,1588.627724,-233.3366739,59.5,65,59.5,65.0,71.5,42.0,52.5,66.0,72,64.0,66.33333333,77.0,51.83333333,59.5,-6.5,-4.5,-1.333333333,3.0,1.0,0.4,2.0,1.4,0.6,0,0,0,1,4,Puerto Rico,Haiti,06-09-2024,CONCACAF Nations League B,0.0,0.0
1734.617828,1477.875903,256.7419246,78.5,83,77.8,78.0,76.92857143,65.35714286,69.5,67.625,75,70.16666667,62.33333333,84.75,57.875,53.875,10.875,7.633333333,15.66666667,1.4,0.8,0.6,0.2,1.6,0.0,0,0,0,2,0,Ivory Coast,Zambia,06-09-2024,African Nations Cup qualifier,0.0,0.0
1914.371056,1683.319211,231.0518446,81.28571429,88,81.0,81.1,75.38461538,65.07692308,70.76923077,75.57142857,81,76.5,74.4,75.5,65.0,67.14285714,5.714285714,4.5,6.7,0.8,0.8,0.2,0.8,2.2,0.2,0,0,0,0,0,Uruguay,Paraguay,06-09-2024,World Cup qualifier,0.1,0.0
1584.093781,1570.764136,13.32964512,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,72.85714286,78,73.0,72.8,67.64285714,63.42857143,63.28571429,1.142857143,1.714285714,0.755555556,1.0,0.6,0.4,2.8,1.2,0.6,0,0,0,1,0,democratic republic of congo,Guinea,06-09-2024,African Nations Cup qualifier,0.0,0.0
1777.361605,1865.103943,-87.74233729,74.71428571,88,73.2,76.0,67.58333333,62.0,67.41666667,79.64285714,85,78.71428571,80.5,71.92857143,63.35714286,71.0,-4.928571429,-5.514285714,-4.5,0.6,0.6,0.0,1.6,1.4,0.4,0,0,0,1,1,Slovenia,Austria,06-09-2024,European Nations League B,0.0,0.0
1672.185879,1954.405945,-282.2200653,73.64285714,76,74.5,73.61538462,63.0,52.2,62.3,85.28571429,90,85.625,84.71428571,77.0,72.07692308,80.07692308,-11.64285714,-11.125,-11.0989011,0.6,1.2,0.2,1.2,1.0,0.4,0,0,0,0,2,Ireland,England,07-09-2024,European Nations League B,0.0,0.25
1950.648393,1571.700951,378.9474421,83.21428571,89,82.14285714,83.77777778,78.92307692,65.15384615,73.46153846,75.71428571,83,77.33333333,74.88888889,69.08333333,63.91666667,69.83333333,7.5,4.80952381,8.888888889,1.6,1.2,0.4,0.6,2.4,0.0,0,0,0,5,2,Netherlands,Bosnia and Herzegovina,07-09-2024,European Nations League A,0.1,0.0
1927.175735,1808.693943,118.4817924,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,75.85714286,84,75.33333333,76.25,70.58333333,61.66666667,65.33333333,9.714285714,9.266666667,9.861111111,2.2,0.8,0.6,1.2,1.4,0.4,0,0,0,5,0,Germany,Hungary,07-09-2024,European Nations League A,0.1,0.0
1709.104532,1759.977092,-50.87256034,73.0,86,73.25,72.66666667,69.76923077,59.69230769,62.92307692,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,-4.214285714,-4.75,-4.111111111,1.6,1.8,0.4,2.4,1.4,0.4,0,0,0,4,1,Georgia,Czech Republic,07-09-2024,European Nations League B,0.0,0.0
1789.052847,1643.987829,145.0650185,78.78571429,81,78.55555556,79.2,75.61538462,70.76923077,71.46153846,68.0,75,68.625,67.55555556,67.75,59.91666667,64.33333333,10.78571429,9.930555556,11.64444444,0.6,1.6,0.2,3.0,0.0,0.8,1,0,0,3,0,Mexico,New Zealand,07-09-2024,Friendly,0.2,0.1
1812.487343,1761.093268,51.39407451,76.64285714,79,76.85714286,76.375,75.46153846,60.0,67.46153846,73.92857143,83,75.33333333,73.54545455,73.0,61.66666667,65.58333333,2.714285714,1.523809524,2.829545455,1.0,1.8,0.2,0.8,1.0,0.2,0,0,0,1,2,United States,Canada,07-09-2024,Friendly,0.075,0.175
1888.427725,1808.793225,79.63450011,80.57142857,87,79.5,80.33333333,69.38461538,66.30769231,76.38461538,79.42857143,90,80.57142857,78.33333333,79.75,73.25,74.625,1.142857143,-1.071428571,2.0,1.2,1.8,0.2,1.6,1.8,0.4,0,0,0,1,0,Croatia,Poland,08-09-2024,European Nations League A,0.2,0.0
1458.484538,1730.513811,-272.0292729,69.85714286,77,70.25,69.0,78.42857143,59.42857143,60.78571429,72.28571429,81,71.5,72.09090909,71.76923077,61.0,65.53846154,-2.428571429,-1.25,-3.090909091,2.0,1.8,0.2,0.4,0.0,0.4,1,0,0,1,2,Gambia,Tunisia,08-09-2024,African Nations Cup qualifier,0.0,0.0
1762.089066,1472.489175,289.5998908,77.07142857,81,77.625,76.0,72.30769231,66.46153846,72.23076923,62.42857143,70,58.0,63.8,64.66666667,49.33333333,54.83333333,14.64285714,19.625,12.2,1.4,2.2,0.4,1.2,1.8,0.2,0,0,0,3,0,Sweden,Estonia,08-09-2024,European Nations League C,0.0,0.0
1946.033729,1715.783569,230.2501604,84.71428571,89,85.0,84.0,76.25,73.75,78.5,76.92857143,86,75.16666667,77.45454545,75.15384615,66.69230769,72.53846154,7.785714286,9.833333333,6.545454545,1.0,0.6,0.4,1.2,2.4,0.0,0,0,0,2,1,Portugal,Scotland,08-09-2024,European Nations League A,0.3,0.0
1844.030448,2046.47025,-202.4398022,79.78571429,87,77.0,80.25,71.7,63.0,71.3,84.64285714,89,83.8,85.14285714,70.61538462,72.92307692,81.84615385,-4.857142857,-6.8,-4.892857143,1.0,1.0,0.2,2.0,0.8,0.8,0,0,0,1,4,Switzerland,Spain,08-09-2024,European Nations League A,0.0,0.6
1781.78937,1423.263561,358.5258089,78.5,86,79.16666667,78.42857143,76.69230769,66.61538462,65.84615385,68.5,75,68.5,68.5,69.0,51.5,58.5,10.0,10.66666667,9.928571429,1.4,0.4,0.6,1.4,1.0,0.4,1,0,0,1,0,Senegal,Burundi,09-09-2024,African Nations Cup qualifier,0.1,0.0
1492.016207,1050.0,442.016207,67.0,73,67.5,66.5,72.5,57.0,61.0,53.0,58,53.0,53.0,64.0,48.0,50.0,14.0,14.5,13.5,2.6,1.6,0.6,0.8,1.0,0.3,0,0,0,4,0,Curacao,Saint Martin,09-09-2024,CONCACAF Nations League B,0.0,0.0
1595.984538,1350.556387,245.4281512,77.14285714,85,76.5,77.625,78.28571429,59.35714286,65.78571429,55.0,55,55.0,55.0,72.92857143,62.57142857,66.42857143,22.14285714,21.5,22.625,1.8,1.8,0.4,0.8,1.2,0.2,1,0,0,1,1,Ghana,Niger,09-09-2024,African Nations Cup qualifier,0.0,0.0
1599.480229,1423.663879,175.8163507,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,66.0,66,66.0,66.0,72.0,42.0,65.0,8.0,8.714285714,7.555555556,0.6,0.4,0.4,0.8,0.8,0.2,1,0,0,2,0,democratic republic of congo,Ethiopia,09-09-2024,African Nations Cup qualifier,0.0,0.0
1971.350926,1936.025891,35.32503576,86.14285714,91,87.5,85.33333333,84.92307692,73.07692308,77.0,82.64285714,91,83.83333333,82.0,69.4,75.6,78.2,3.5,3.666666667,3.333333333,0.8,1.2,0.2,1.0,0.6,0.4,0,0,0,2,0,France,Belgium,09-09-2024,European Nations League A,0.6,0.0
1793.355503,1636.599744,156.755759,78.35714286,85,78.66666667,77.88888889,73.58333333,63.41666667,70.75,71.92857143,76,71.55555556,72.6,70.30769231,63.76923077,66.38461538,6.428571429,7.111111111,5.288888889,1.0,1.4,0.4,1.6,1.4,0.6,0,0,0,3,1,Turkey,Iceland,09-09-2024,European Nations League B,0.0,0.0
1740.954465,1861.147024,-120.1925597,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,79.64285714,85,78.71428571,80.5,71.92857143,63.35714286,71.0,-1.857142857,2.685714286,-4.625,1.2,1.2,0.2,1.6,1.4,0.4,0,0,0,2,1,Norway,Austria,09-09-2024,European Nations League B,0.0,0.0
1670.183289,1515.246927,154.9363622,71.0,71,71.0,71.0,82.0,65.0,63.0,68.5,73,73.0,64.0,66.5,55.0,51.0,2.5,-2.0,7.0,1.6,0.6,0.6,1.2,1.0,0.4,1,0,0,3,1,Jordan,Palestine,10-09-2024,World Cup qualifier,0.2,0.0
1369.427761,1763.008577,-393.5808162,65.16666667,76,61.0,67.0,66.33333333,48.5,59.16666667,77.35714286,86,78.57142857,77.0,71.0,67.5,74.14285714,-12.19047619,-17.57142857,-10.0,1.0,0.4,0.4,2.2,1.6,0.6,0,0,0,0,3,Liberia,Algeria,10-09-2024,African Nations Cup qualifier,0.0,0.0
1655.267239,1867.942702,-212.6754631,64.0,72,61.0,64.58333333,67.63636364,43.09090909,54.09090909,70.85714286,82,72.5,68.85714286,72.07142857,61.21428571,64.0,-6.857142857,-11.5,-4.273809524,2.6,0.6,0.8,2.2,0.4,0.8,0,0,0,0,1,United Arab Emirates,Iran,10-09-2024,World Cup qualifier,0.0,0.1
1646.115785,1808.231536,-162.1157514,72.0,72,72.0,72.0,72.92857143,62.57142857,66.42857143,76.07142857,87,76.625,75.16666667,74.0,69.23076923,69.46153846,-4.071428571,-4.625,-3.166666667,1.6,0.4,0.6,2.4,0.2,0.6,0,0,0,1,3,Oman,South Korea,10-09-2024,World Cup qualifier,0.0,0.1
1692.62633,1994.765191,-302.1388609,75.57142857,81,76.5,74.4,75.5,65.0,67.14285714,86.14285714,89,85.83333333,86.375,81.58333333,69.25,74.41666667,-10.57142857,-9.333333333,-11.975,0.8,1.6,0.2,1.2,0.4,0.4,0,0,0,1,0,Paraguay,Brazil,10-09-2024,World Cup qualifier,0.0,0.0
1779.44294,1798.735277,-19.29233756,73.92857143,83,75.33333333,73.54545455,73.0,61.66666667,65.58333333,78.78571429,81,78.55555556,79.2,75.61538462,70.76923077,71.46153846,-4.857142857,-3.222222222,-5.654545455,1.0,1.2,0.2,1.2,0.8,0.4,1,0,0,0,0,Canada,Mexico,10-09-2024,Friendly,0.175,0.2
1794.137671,1634.305399,159.8322724,76.64285714,79,76.85714286,76.375,75.46153846,60.0,67.46153846,68.0,75,68.625,67.55555556,67.75,59.91666667,64.33333333,8.642857143,8.232142857,8.819444444,1.0,1.2,0.2,3.0,0.6,0.8,0,0,0,1,1,United States,New Zealand,10-09-2024,Friendly,0.075,0.1
1524.394176,1697.44362,-173.0494433,63.0,63,63.0,63.0,57.0,68.0,49.0,69.07142857,76,71.25,68.2,70.92307692,55.84615385,62.61538462,-6.071428571,-8.25,-5.2,1.2,0.8,0.4,1.6,1.0,0.6,1,0,0,2,2,North Korea,Qatar,10-09-2024,World Cup qualifier,0.0,0.3
1741.650924,1799.248453,-57.59752806,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,76.85714286,82,76.625,76.625,75.0,66.16666667,72.83333333,0.357142857,1.375,0.152777778,1.2,2.0,0.2,1.4,1.2,0.4,0,0,0,3,2,Czech Republic,Ukraine,10-09-2024,European Nations League B,0.0,0.0
1517.092589,1640.554719,-123.4621301,71.07142857,76,71.5,70.66666667,79.25,61.25,63.75,71.92857143,77,71.5,71.9,75.92307692,54.84615385,62.30769231,-0.857142857,0.0,-1.233333333,1.4,2.4,0.2,1.4,0.8,0.4,0,0,0,1,2,China,Saudi Arabia,10-09-2024,World Cup qualifier,0.0,0.0
1613.382079,1902.622546,-289.2404669,72.0,72,72.0,72.0,74.0,68.0,52.0,78.0,81,78.33333333,77.5,78.07692308,65.76923077,72.30769231,-6.0,-6.333333333,-5.5,2.0,0.2,0.6,3.8,0.4,0.8,0,0,0,0,5,Bahrain,Japan,10-09-2024,World Cup qualifier,0.0,0.0
1959.672278,1630.000007,329.6722714,85.28571429,90,85.625,84.71428571,77.0,72.07692308,80.07692308,72.5,81,72.0,72.71428571,66.33333333,64.41666667,65.91666667,12.78571429,13.625,12.0,1.6,1.0,0.6,1.4,2.8,0.2,0,0,0,2,0,England,Finland,10-09-2024,European Nations League B,0.25,0.0
1772.971708,1905.063937,-132.0922287,72.78571429,77,72.71428571,72.5,70.84615385,65.46153846,64.15384615,81.28571429,88,81.0,81.1,75.38461538,65.07692308,70.76923077,-8.5,-8.285714286,-8.6,1.4,1.2,0.6,0.6,0.8,0.0,0,0,0,0,0,Venezuela,Uruguay,10-09-2024,World Cup qualifier,0.0,0.1
1797.948118,1568.455077,229.4930404,75.85714286,84,75.33333333,76.25,70.58333333,61.66666667,65.33333333,75.71428571,83,77.33333333,74.88888889,69.08333333,63.91666667,69.83333333,0.142857143,-2.0,1.361111111,1.0,2.0,0.4,0.8,2.6,0.0,0,0,0,0,0,Hungary,Bosnia and Herzegovina,10-09-2024,European Nations League A,0.0,0.0
1497.277777,1790.872036,-293.5942591,60.66666667,64,60.66666667,62.0,67.0,42.33333333,50.66666667,72.85714286,78,71.75,72.83333333,71.07692308,60.15384615,62.92307692,-12.19047619,-11.08333333,-10.83333333,1.2,0.6,0.4,2.8,0.2,0.8,0,0,0,0,0,Indonesia,Australia,10-09-2024,World Cup qualifier,0.0,0.0
1953.894266,1937.92156,15.97270582,83.21428571,89,82.14285714,83.77777778,78.92307692,65.15384615,73.46153846,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,-2.357142857,-2.457142857,-2.333333333,2.6,1.6,0.6,2.2,0.6,0.6,0,0,0,2,2,Netherlands,Germany,10-09-2024,European Nations League A,0.1,0.1
2010.573874,2108.289022,-97.71514804,78.42857143,84,79.0,77.875,77.0,68.0,68.84615385,84.14285714,90,85.0,83.11111111,73.61538462,71.23076923,77.69230769,-5.714285714,-6.0,-5.236111111,1.6,0.6,0.4,1.8,0.2,0.8,0,0,0,2,1,Colombia,Argentina,10-09-2024,World Cup qualifier,0.25,1.0
1453.908919,1641.108962,-187.200042,65.33333333,66,64.0,66.0,71.5,52.5,52.0,69.5,75,69.8,68.5,74.2,57.8,62.3,-4.166667,-5.8,-2.5,0.2,0.4,0.2,1.2,1.0,0.6,0,0,0,2,1,Mauritania,Cape Verde,10-09-2024,African Nations Cup qualifier,0.0,0.0
1844.661991,1763.365059,81.29693177,75.42857143,80,75.66666667,75.36363636,75.2,55.9,68.7,73.92857143,78,74.0,74.0,68.58333333,66.33333333,66.5,1.5,1.666666667,1.363636364,1.0,1.0,0.2,0.4,0.8,0.2,0,0,0,1,0,Ecuador,Peru,10-09-2024,World Cup qualifier,0.0,0.0
1491.110375,1743.847753,-252.7373778,66.0,71,66.0,66.0,60.0,38.5,53.5,63.38461538,69,63.5,66.0,66.53846154,53.23076923,55.0,2.615384615,2.5,0.0,0.6,1.2,0.2,2.4,0.2,1.0,0,0,0,0,0,Kuwait,Iraq,10-09-2024,World Cup qualifier,0.0,0.0
1295.999121,1628.425626,-332.4265053,53.0,55,55.0,51.0,76.0,41.0,41.0,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,-14.71428571,-13.125,-16.16666667,0.4,1.2,0.0,1.4,0.8,0.4,0,0,0,2,3,South Sudan,South Africa,10-09-2024,African Nations Cup qualifier,0.0,0.1
1740.56154,1307.204551,433.3569887,78.5,83,77.8,78.0,76.92857143,65.35714286,69.5,68.0,68,68.0,68.0,73.0,68.0,47.0,10.5,9.8,10.0,1.4,0.6,0.6,0.6,0.8,0.4,1,0,0,2,0,Ivory Coast,Chad,10-09-2024,African Nations Cup qualifier,0.0,0.0
1451.175644,1760.037568,-308.8619242,65.0,65,65.0,65.0,77.0,62.0,56.0,66.6,72,67.0,65.25,68.8,53.2,57.2,-1.6,-2.0,-0.25,1.8,0.8,0.4,1.8,0.2,0.8,0,0,0,2,3,Kyrgyzstan,Uzbekistan,10-09-2024,World Cup qualifier,0.0,0.0
1611.267304,1265.680284,345.58702,69.5,75,69.8,68.5,74.2,57.8,62.3,59.5,66,59.0,60.0,68.5,52.5,56.0,10.0,10.8,8.5,1.2,1.4,0.4,1.0,3.0,0.0,0,0,0,0,1,Cape Verde,Botswana,10-10-2024,African Nations Cup qualifier,0.0,0.0
1764.663366,1875.212715,-110.5493492,66.6,72,67.0,65.25,68.8,53.2,57.2,70.85714286,82,72.5,68.85714286,72.07142857,61.21428571,64.0,-4.257142857,-5.5,-3.607142857,2.0,0.6,0.8,1.4,0.4,0.8,0,0,0,0,0,Uzbekistan,Iran,10-10-2024,World Cup qualifier,0.0,0.1
1651.096896,1907.71348,-256.6165832,71.92857143,77,71.5,71.9,75.92307692,54.84615385,62.30769231,78.0,81,78.33333333,77.5,78.07692308,65.76923077,72.30769231,-6.071428571,-6.833333333,-5.6,1.6,1.0,0.4,4.6,0.0,1.0,0,0,0,0,2,Saudi Arabia,Japan,10-10-2024,World Cup qualifier,0.0,0.0
1733.903839,1505.943858,227.9599813,63.38461538,69,63.5,66.0,66.53846154,53.23076923,55.0,68.5,73,73.0,64.0,66.5,55.0,51.0,-5.115384615,-9.5,2.0,2.2,0.2,0.8,0.4,1.6,0.2,0,0,0,1,0,Iraq,Palestine,10-10-2024,World Cup qualifier,0.0,0.0
1690.073972,1446.549846,243.5241265,69.07142857,76,71.25,68.2,70.92307692,55.84615385,62.61538462,65.0,65,65.0,65.0,77.0,62.0,56.0,4.071428571,6.25,3.2,1.4,1.4,0.4,1.8,1.4,0.2,0,0,0,3,1,Qatar,Kyrgyzstan,10-10-2024,World Cup qualifier,0.3,0.0
1679.486358,1817.264281,-137.7779232,71.0,71,71.0,71.0,82.0,65.0,63.0,76.07142857,87,76.625,75.16666667,74.0,69.23076923,69.46153846,-5.071428571,-5.625,-4.166666667,1.6,0.8,0.6,2.8,0.2,0.8,0,0,0,0,2,Jordan,South Korea,10-10-2024,World Cup qualifier,0.2,0.1
1715.823991,1967.54625,-251.7222587,74.78571429,81,74.75,74.54545455,70.09090909,58.18181818,66.0,86.14285714,89,85.83333333,86.375,81.58333333,69.25,74.41666667,-11.35714286,-11.08333333,-11.82954545,0.2,1.2,0.0,1.2,0.6,0.4,0,0,0,1,2,Chile,Brazil,10-10-2024,World Cup qualifier,0.0,0.0
1586.249918,1451.982388,134.2675297,77.14285714,85,76.5,77.625,78.28571429,59.35714286,65.78571429,60.75,65,60.75,60.75,80.5,56.75,51.75,16.39285714,15.75,16.875,1.8,1.6,0.4,1.6,0.6,0.6,0,0,0,0,0,Ghana,Sudan,10-10-2024,African Nations Cup qualifier,0.0,0.0
1608.010563,1490.463724,117.5468387,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,66.0,72,66.0,66.0,77.5,66.5,55.0,8.0,8.714285714,7.555555556,1.0,0.2,0.6,0.8,0.4,0.4,0,0,0,1,0,democratic republic of congo,Tanzania,10-10-2024,African Nations Cup qualifier,0.0,0.0
1607.036528,2030.958812,-423.9222843,68.64285714,74,68.6,69.14285714,68.83333333,56.41666667,60.33333333,78.42857143,84,79.0,77.875,77.0,68.0,68.84615385,-9.785714286,-10.4,-8.732142857,1.4,2.2,0.4,1.8,0.6,0.6,0,0,0,1,0,Bolivia,Colombia,10-10-2024,World Cup qualifier,0.0,0.25
1778.777695,2087.904084,-309.1263891,72.78571429,77,72.71428571,72.5,70.84615385,65.46153846,64.15384615,84.14285714,90,85.0,83.11111111,73.61538462,71.23076923,77.69230769,-11.35714286,-12.28571429,-10.61111111,1.0,1.0,0.4,1.6,0.6,0.6,0,0,0,1,1,Venezuela,Argentina,10-10-2024,World Cup qualifier,0.0,1.0
1963.843919,1753.856388,209.9875307,85.28571429,90,85.625,84.71428571,77.0,72.07692308,80.07692308,75.64285714,81,75.5,75.75,74.0,64.91666667,66.08333333,9.642857143,10.125,8.964285714,1.6,0.8,0.6,1.6,0.4,0.6,0,0,0,1,2,England,Greece,10-10-2024,European Nations League B,0.25,0.0
1839.822676,1496.814418,343.0082579,79.64285714,85,78.71428571,80.5,71.92857143,63.35714286,71.0,67.5,70,67.5,67.5,76.5,62.0,65.0,12.14285714,11.21428571,13.0,1.8,1.6,0.4,0.8,2.0,0.0,0,0,0,4,0,Austria,Kazakhstan,10-10-2024,European Nations League B,0.0,0.0
1856.984992,1719.845271,137.1397211,75.42857143,80,75.66666667,75.36363636,75.2,55.9,68.7,75.57142857,81,76.5,74.4,75.5,65.0,67.14285714,-0.142857143,-0.833333333,0.963636364,1.0,0.6,0.4,0.8,1.6,0.2,0,0,0,0,0,Ecuador,Paraguay,10-10-2024,World Cup qualifier,0.0,0.0
1762.278813,1786.662821,-24.38400749,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,74.71428571,88,73.2,76.0,67.58333333,62.0,67.41666667,3.071428571,8.2,-0.125,1.4,1.0,0.4,1.0,0.4,0.2,0,0,0,3,0,Norway,Slovenia,10-10-2024,European Nations League B,0.0,0.0
1934.75196,1921.647086,13.10487424,84.35714286,87,84.25,84.22222222,75.5,65.33333333,73.0,82.64285714,91,83.83333333,82.0,69.4,75.6,78.2,1.714285714,0.416666667,2.222222222,1.2,1.2,0.4,1.0,0.8,0.4,0,0,0,2,2,Italy,Belgium,10-10-2024,European Nations League A,0.0,0.0
1766.01688,1494.240547,271.7763325,77.35714286,86,78.57142857,77.0,71.0,67.5,74.14285714,68.38461538,78,69.28571429,67.5,74.15384615,54.92307692,56.30769231,8.972527473,9.285714286,9.5,2.2,1.2,0.6,1.0,1.2,0.0,0,0,0,5,1,Algeria,Togo,10-10-2024,African Nations Cup qualifier,0.0,0.0
1985.729731,1592.421875,393.3078558,86.14285714,91,87.5,85.33333333,84.92307692,73.07692308,77.0,70.5,77,72.0,68.5,71.76923077,61.38461538,62.15384615,15.64285714,15.5,16.83333333,1.0,1.0,0.4,1.4,2.4,0.2,1,0,0,4,1,France,Israel,10-10-2024,European Nations League A,0.6,0.0
1779.856592,1506.550411,273.3061809,72.85714286,78,71.75,72.83333333,71.07692308,60.15384615,62.92307692,71.07142857,76,71.5,70.66666667,79.25,61.25,63.75,1.785714286,0.25,2.166666667,2.4,0.2,0.6,1.2,2.4,0.2,0,0,0,3,1,Australia,China,10-10-2024,World Cup qualifier,0.0,0.0
1320.07377,1493.472211,-173.398441,65.0,70,64.0,64.83333333,68.0,54.5,57.125,67.0,73,67.5,66.5,72.5,57.0,61.0,-2.0,-3.5,-1.666667,1.0,7.0,0.0,3.2,1.2,0.8,0,0,0,0,0,Grenada,Curacao,11-10-2024,CONCACAF Nations League B,0.0,0.0
1802.589616,1583.065839,219.5237774,78.35714286,85,78.66666667,77.88888889,73.58333333,63.41666667,70.75,71.5,82,70.66666667,72.125,70.0,57.69230769,58.61538462,6.857142857,8.0,5.763888889,1.6,1.0,0.6,0.6,1.8,0.2,0,0,0,1,0,Turkey,Montenegro,11-10-2024,European Nations League B,0.0,0.0
1760.279354,1649.220634,111.0587195,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,74.5,78,74.75,74.4,71.0,56.91666667,63.25,2.714285714,3.25,2.377777778,1.4,2.2,0.2,1.0,1.4,0.2,0,0,0,2,0,Czech Republic,Albania,11-10-2024,European Nations League B,0.0,0.0
1632.540086,1400.230445,232.3096401,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,65.28571429,72,64.125,65.8,72.42857143,56.71428571,56.0,2.428571429,4.0,1.366666667,1.4,1.0,0.4,0.8,2.6,0.2,0,0,0,5,0,South Africa,Congo,11-10-2024,African Nations Cup qualifier,0.1,0.0
1747.917707,1491.015232,256.9024753,70.84615385,89,69.11111111,74.75,67.61538462,61.38461538,62.69230769,65.33333333,66,64.0,66.0,71.5,52.5,52.0,5.512820513,5.111111111,8.75,2.4,1.2,0.6,0.2,1.0,0.2,0,0,0,2,0,Egypt,Mauritania,11-10-2024,African Nations Cup qualifier,0.2,0.0
1577.714577,1938.656613,-360.942036,75.71428571,83,77.33333333,74.88888889,69.08333333,63.91666667,69.83333333,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,-9.857142857,-7.266666667,-11.22222222,0.6,2.2,0.0,2.2,1.0,0.4,0,0,0,1,2,Bosnia and Herzegovina,Germany,11-10-2024,European Nations League A,0.0,0.1
1717.237603,1767.171149,-49.93354596,76.21428571,84,74.25,77.1,72.41666667,60.41666667,65.91666667,77.07142857,81,77.625,76.0,72.30769231,66.46153846,72.23076923,-0.857142857,-3.375,1.1,1.2,1.0,0.4,1.6,1.2,0.6,0,0,0,2,2,Slovakia,Sweden,11-10-2024,European Nations League C,0.0,0.0
1788.688618,1953.159214,-164.4705955,75.85714286,84,75.33333333,76.25,70.58333333,61.66666667,65.33333333,83.21428571,89,82.14285714,83.77777778,78.92307692,65.15384615,73.46153846,-7.357142857,-6.80952381,-7.527777778,0.4,2.0,0.2,2.6,1.4,0.6,0,0,0,1,1,Hungary,Netherlands,11-10-2024,European Nations League A,0.0,0.1
1222.536859,1599.1605,-376.623641,68.0,68,68.0,68.0,86.0,61.0,61.0,66.0,72,64.0,66.33333333,77.0,51.83333333,59.5,2.0,4.0,1.666666667,0.4,1.8,0.0,3.4,0.8,1.0,0,0,0,1,3,Aruba,Haiti,11-10-2024,CONCACAF Nations League B,0.0,0.0
1751.042057,1899.257949,-148.2158925,73.92857143,78,74.0,74.0,68.58333333,66.33333333,66.5,81.28571429,88,81.0,81.1,75.38461538,65.07692308,70.76923077,-7.357142857,-7.0,-7.1,0.2,1.0,0.0,0.6,0.8,0.0,0,0,0,1,0,Peru,Uruguay,11-10-2024,World Cup qualifier,0.0,0.1
1736.043344,1470.409602,265.6337412,72.28571429,81,71.5,72.09090909,71.76923077,61.0,65.53846154,66.25,74,67.28571429,64.71428571,76.36363636,55.81818182,60.09090909,6.035714286,4.214285714,7.376623377,0.8,0.2,0.6,1.2,1.4,0.0,0,0,0,0,1,Tunisia,Comoros,11-10-2024,African Nations Cup qualifier,0.0,0.0
1785.394532,1402.337081,383.0574514,78.5,86,79.16666667,78.42857143,76.69230769,66.61538462,65.84615385,59.5,64,55.0,59.5,73.5,35.5,48.5,19.0,24.16666667,18.92857143,1.0,0.4,0.6,1.4,2.0,0.2,0,0,0,4,0,Senegal,Malawi,11-10-2024,African Nations Cup qualifier,0.1,0.0
